query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3MWX	A	3IFP	L	0.244790	20.322401
3MWX	A	3IFP	B	0.244941	20.322401
3MWX	A	2BIW	C	0.244991	29.223278
3MWX	A	1HIN	L	0.245228	20.248457
3MWX	A	1ND0	E	0.245460	20.396078
3MWX	A	3IU3	B	0.245486	20.124612
3MWX	A	2AI0	L	0.245732	20.248457
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3MX3	A	3MX3	A	0.000000	0.000000
3MX3	A	3MX3	B	0.056705	18.439089
3MX3	A	3M2V	A	0.092390	37.815341
3MX3	A	3M30	A	0.093563	35.256205
3MX3	A	3M2U	A	0.095386	34.481879
3MX3	A	3M2R	A	0.096046	35.411862
3MX3	A	3IHV	A	0.096868	32.664966
3MX3	A	2J7U	A	0.097718	34.510868
3MX3	A	4DQQ	D	0.097827	47.148701
3MX3	A	4DQI	D	0.098218	49.173163
3MX3	A	3SAD	A	0.098861	59.565090
3MX3	A	3M32	A	0.099187	40.841156
3MX3	A	3IHV	B	0.099504	32.939338
3MX3	A	3HJE	A	0.099832	45.066617
3MX3	A	3POT	A	0.100028	39.217343
3MX3	A	3M32	D	0.100150	37.722672
3MX3	A	1GWU	A	0.100372	24.718414
3MX3	A	4DQR	D	0.100419	51.400389
3MX3	A	3HJB	D	0.101326	38.418745
3MX3	A	3M2R	D	0.101858	36.510273
3MX3	A	3BNH	A	0.102765	34.351128
3MX3	A	3EJN	A	0.103840	25.455844
3MX3	A	3H7F	A	0.104203	25.238859
3MX3	A	3USC	M	0.104384	38.587563
3MX3	A	3FDH	A	0.104737	32.664966
3MX3	A	2W8Z	A	0.104888	45.398238
3MX3	A	3EQX	B	0.105032	32.649655
3MX3	A	3HJB	C	0.105042	42.011903
3MX3	A	3DHH	A	0.105056	48.887626
3MX3	A	3Q3M	D	0.105376	49.193496
3MX3	A	2UW1	B	0.105389	34.799425
3MX3	A	2A2M	B	0.105839	24.799194
3MX3	A	3PPM	A	0.106214	35.707142
3MX3	A	2IZ0	A	0.106246	41.713307
3MX3	A	3M2V	D	0.106364	34.322005
3MX3	A	2HP0	B	0.106478	27.712813
3MX3	A	3Q3M	A	0.106521	52.325902
3MX3	A	1Y2B	B	0.106562	33.734256
3MX3	A	3RWL	A	0.106650	26.532998
3MX3	A	2RDZ	B	0.106926	35.832946
3MX3	A	3P0B	A	0.107338	41.509035
3MX3	A	3RTV	A	0.107928	44.754888
3MX3	A	2HP0	A	0.107943	27.892651
3MX3	A	3HT3	D	0.108290	52.421370
3MX3	A	3P1U	B	0.108358	38.118237
3MX3	A	3I5J	A	0.108436	47.592016
3MX3	A	3HXU	A	0.108448	26.191602
3MX3	A	4E0D	A	0.108636	42.825226
3MX3	A	3RI7	A	0.108768	45.858478
3MX3	A	3PGY	A	0.108806	26.795522
3MX3	A	2INN	B	0.108997	42.367440
3MX3	A	2I7Q	A	0.109034	28.178006
3MX3	A	3M1V	B	0.109308	34.263683
3MX3	A	4AKL	B	0.109535	38.405729
3MX3	A	3GE8	A	0.109601	46.850827
3MX3	A	3USE	M	0.109647	36.400549
3MX3	A	4DLG	A	0.109806	43.520110
3MX3	A	3UQY	M	0.109818	39.509493
3MX3	A	2INP	B	0.109938	57.288742
3MX3	A	4GMX	C	0.109950	213.143144
3MX3	A	2IZ1	A	0.110158	37.215588
3MX3	A	3VK9	C	0.110159	26.191602
3MX3	A	3DHG	D	0.110382	45.332108
3MX3	A	3SZ3	A	0.110583	28.142495
3MX3	A	3LQ3	A	0.110690	28.478062
3MX3	A	3S9I	A	0.110869	55.982140
3MX3	A	3RMK	D	0.110985	47.989582
3MX3	A	3IUK	A	0.111000	62.753486
3MX3	A	2YCA	A	0.111127	29.949958
3MX3	A	3LEW	A	0.111165	31.480152
3MX3	A	2Y98	A	0.111234	27.766887
3MX3	A	2W90	A	0.111265	43.657760
3MX3	A	3ZYK	B	0.111453	29.257478
3MX3	A	3CGH	A	0.111492	31.764760
3MX3	A	2IZ1	C	0.111525	41.904654
3MX3	A	3RDE	B	0.111688	58.111961
3MX3	A	3QDN	A	0.111706	25.416530
3MX3	A	4GWG	A	0.111765	43.965896
3MX3	A	3FG1	C	0.111774	50.950957
3MX3	A	3Q14	A	0.111806	52.516664
3MX3	A	3MSU	B	0.111825	29.154759
3MX3	A	4DS5	D	0.111838	51.865210
3MX3	A	3QK5	B	0.111888	33.541020
3MX3	A	3FG3	C	0.111914	51.224994
3MX3	A	1MHY	D	0.111999	57.680153
3MX3	A	2RHA	A	0.112218	27.018512
3MX3	A	3BJD	B	0.112273	27.367864
3MX3	A	2QEE	I	0.112280	30.166206
3MX3	A	3GE8	D	0.112382	52.076866
3MX3	A	4DS4	D	0.112397	52.115257
3MX3	A	3ZSN	C	0.112467	28.844410
3MX3	A	3M30	D	0.112482	35.411862
3MX3	A	3S1S	A	0.112501	69.202601
3MX3	A	2OPT	A	0.112502	25.495098
3MX3	A	3NRG	C	0.112505	26.381812
3MX3	A	2HP3	B	0.112598	38.600518
3MX3	A	4AKL	A	0.112680	39.899875
3MX3	A	2A2M	A	0.112922	25.748786
3MX3	A	2HP3	A	0.112958	40.311289
3MX3	A	3SWO	A	0.113036	37.469988
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3MXQ	A	3MXQ	A	0.000000	0.000000
3MXQ	A	3MXQ	C	0.027847	4.123106
3MXQ	A	3MXQ	B	0.102477	7.810250
3MXQ	A	3MXQ	D	0.129749	8.660254
3MXQ	A	1WA9	A	0.155861	34.263683
3MXQ	A	2W3R	D	0.159256	86.296002
3MXQ	A	1JRO	D	0.161471	86.942510
3MXQ	A	2W3S	D	0.162525	85.807925
3MXQ	A	2W3S	F	0.162657	88.797522
3MXQ	A	2W3R	F	0.162855	86.596767
3MXQ	A	3NVV	L	0.162948	81.006173
3MXQ	A	3EUB	4	0.163536	80.814603
3MXQ	A	3EUB	U	0.164002	80.944425
3MXQ	A	2W55	D	0.164023	85.340494
3MXQ	A	2W54	B	0.164045	87.778129
3MXQ	A	2W55	B	0.164058	86.156834
3MXQ	A	2W3S	H	0.164487	87.367042
3MXQ	A	2W54	H	0.164634	87.252507
3MXQ	A	1JRO	B	0.165106	87.183714
3MXQ	A	2W3S	B	0.165390	86.884981
3MXQ	A	3NRZ	L	0.165663	81.301906
3MXQ	A	3ETR	N	0.165701	80.833162
3MXQ	A	3NVZ	L	0.165846	81.326502
3MXQ	A	3NVY	L	0.165984	81.277303
3MXQ	A	3NVY	C	0.166113	80.752709
3MXQ	A	3NVW	L	0.166398	81.129526
3MXQ	A	3EUB	L	0.166578	80.882631
3MXQ	A	1JRO	F	0.166641	87.332697
3MXQ	A	1JRP	D	0.166703	87.137822
3MXQ	A	3NS1	C	0.166804	81.523003
3MXQ	A	4F3L	A	0.166861	29.410882
3MXQ	A	2W54	F	0.166995	87.857840
3MXQ	A	3B9J	C	0.167084	81.357237
3MXQ	A	2W3R	H	0.167176	87.068938
3MXQ	A	3NVZ	C	0.168191	80.894994
3MXQ	A	3NS1	L	0.168279	81.314205
3MXQ	A	1JRP	F	0.168327	86.619859
3MXQ	A	3EUB	C	0.168374	81.191133
3MXQ	A	3SR6	C	0.168514	81.006173
3MXQ	A	1JRO	H	0.168813	87.504286
3MXQ	A	2W54	D	0.169070	88.017044
3MXQ	A	3SR6	L	0.169112	81.018516
3MXQ	A	1JRP	H	0.169193	87.218117
3MXQ	A	3NVV	C	0.169249	80.696964
3MXQ	A	3NRZ	C	0.169250	81.037029
3MXQ	A	2W3R	B	0.169413	86.977008
3MXQ	A	3NVW	C	0.169434	81.061705
3MXQ	A	2W55	H	0.169456	87.595662
3MXQ	A	1FIQ	C	0.169513	80.324343
3MXQ	A	3ETR	C	0.169515	81.412530
3MXQ	A	3RTY	D	0.169725	27.946377
3MXQ	A	2W55	F	0.169901	87.045965
3MXQ	A	1JRP	B	0.170959	87.263967
3MXQ	A	3RTY	G	0.171198	27.730849
3MXQ	A	3RTY	A	0.172098	27.730849
3MXQ	A	3RTY	F	0.172650	24.839485
3MXQ	A	3B9J	K	0.172801	80.969130
3MXQ	A	3RTY	C	0.173742	25.039968
3MXQ	A	3RTY	B	0.175960	25.317978
3MXQ	A	2F8S	A	0.177529	79.000000
3MXQ	A	2I07	B	0.179684	102.235023
3MXQ	A	1YVU	A	0.180240	73.925638
3MXQ	A	1S7U	D	0.180458	29.240383
3MXQ	A	3RKW	A	0.180667	31.416556
3MXQ	A	3SJV	P	0.181400	31.208973
3MXQ	A	2F8T	A	0.181529	80.566743
3MXQ	A	2X6C	A	0.182117	28.319605
3MXQ	A	3RTY	E	0.182408	28.600699
3MXQ	A	2E1Q	B	0.182587	135.292276
3MXQ	A	2PO6	E	0.182592	30.116441
3MXQ	A	1M05	C	0.182740	31.112698
3MXQ	A	3RTY	H	0.182766	24.637370
3MXQ	A	2X4P	A	0.182859	28.178006
3MXQ	A	2CKJ	B	0.182926	131.125894
3MXQ	A	3AN1	B	0.183484	135.125867
3MXQ	A	2E1Q	A	0.183526	134.231144
3MXQ	A	3V7C	A	0.183628	31.575307
3MXQ	A	1JHT	A	0.183675	30.000000
3MXQ	A	2CKJ	C	0.183686	132.664992
3MXQ	A	2WIN	F	0.183849	98.747152
3MXQ	A	2NUB	A	0.183900	76.256147
3MXQ	A	4F7C	A	0.184125	30.033315
3MXQ	A	2IB9	D	0.184269	41.665333
3MXQ	A	2QQ2	H	0.184582	18.973666
3MXQ	A	3BZE	G	0.184628	28.565714
3MXQ	A	2WB7	A	0.184751	67.801180
3MXQ	A	1T3Q	E	0.184845	81.430952
3MXQ	A	2E3T	A	0.184859	133.176575
3MXQ	A	1S7U	J	0.184927	28.913665
3MXQ	A	3UNI	B	0.185001	130.908365
3MXQ	A	1WYG	A	0.185027	132.514150
3MXQ	A	3AMZ	A	0.185030	133.071409
3MXQ	A	2E1Q	D	0.185133	133.648793
3MXQ	A	3AMZ	B	0.185152	132.121157
3MXQ	A	3SJV	K	0.185226	31.432467
3MXQ	A	1MI5	A	0.185257	31.368774
3MXQ	A	1N5X	B	0.185283	131.799090
3MXQ	A	1N5X	A	0.185283	131.799090
3MXQ	A	3AM9	B	0.185354	133.484081
3MXQ	A	1FO4	A	0.185361	132.928552
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3N05	A	3N05	A	-0.000000	0.000000
3N05	A	3N05	B	0.016779	15.874508
3N05	A	4F4H	B	0.036943	22.759613
3N05	A	4F4H	A	0.036959	22.113344
3N05	A	3SDB	A	0.051862	41.388404
3N05	A	3DLA	D	0.052353	41.024383
3N05	A	3DLA	C	0.052415	42.414620
3N05	A	3SZG	B	0.053478	44.620623
3N05	A	3SYT	B	0.054164	42.825226
3N05	A	3SYT	A	0.054173	42.755117
3N05	A	3SYT	C	0.054180	43.393548
3N05	A	3SEQ	C	0.054252	41.279535
3N05	A	3SZG	D	0.054505	43.543082
3N05	A	3DLA	B	0.054628	42.860238
3N05	A	3SZG	A	0.054806	44.158804
3N05	A	3SEQ	D	0.054861	41.400483
3N05	A	3SYT	D	0.054950	42.130749
3N05	A	3SEZ	C	0.055301	42.801869
3N05	A	3SEQ	B	0.055508	42.379240
3N05	A	3SQ1	A	0.055628	75.940766
3N05	A	3SEQ	A	0.055771	42.508823
3N05	A	3SEZ	D	0.056088	42.953463
3N05	A	3UIQ	A	0.056129	79.924965
3N05	A	3SEZ	B	0.056133	43.829214
3N05	A	3SZG	C	0.056178	43.863424
3N05	A	3SEZ	A	0.056524	43.289722
3N05	A	3SI6	A	0.056566	80.715550
3N05	A	4DU3	A	0.056864	81.688432
3N05	A	4DTM	A	0.057640	83.294658
3N05	A	4DTJ	A	0.057910	72.649845
3N05	A	4DTN	A	0.058142	79.630396
3N05	A	3DLA	A	0.058463	46.518813
3N05	A	3SNN	A	0.058484	80.093695
3N05	A	4DTU	A	0.058740	78.300702
3N05	A	3QEX	A	0.058940	71.993055
3N05	A	4DTX	A	0.059057	71.930522
3N05	A	3QER	A	0.059337	75.458598
3N05	A	4DTR	A	0.059519	82.346828
3N05	A	3SPY	A	0.059547	84.237759
3N05	A	3QNO	A	0.059769	72.766751
3N05	A	3SCX	A	0.059846	79.762146
3N05	A	3S9H	A	0.060512	87.034476
3N05	A	3QNN	A	0.060880	88.690473
3N05	A	3SUO	A	0.060923	88.904443
3N05	A	3TAE	D	0.061016	90.542808
3N05	A	2VL1	D	0.061262	27.964263
3N05	A	4DU4	A	0.061365	88.977525
3N05	A	2V8G	C	0.061421	27.910571
3N05	A	3SUP	A	0.061617	90.790969
3N05	A	2OYQ	A	0.061858	65.924199
3N05	A	3RMD	C	0.062061	85.854528
3N05	A	4DTO	A	0.062123	90.027773
3N05	A	4DTS	A	0.062186	79.799749
3N05	A	3TAG	C	0.062379	91.252397
3N05	A	3SUN	A	0.062465	90.901045
3N05	A	3QEI	A	0.062721	89.381206
3N05	A	3TAE	C	0.062829	90.735880
3N05	A	3QET	A	0.063055	76.439519
3N05	A	3TAG	A	0.063080	85.451741
3N05	A	3LZJ	A	0.063115	88.345911
3N05	A	3TAE	A	0.063265	88.831301
3N05	A	3QEP	A	0.063499	69.992857
3N05	A	1WAF	A	0.063515	88.820043
3N05	A	3KD5	E	0.063649	91.580566
3N05	A	3TAF	B	0.063758	89.196412
3N05	A	1IH7	A	0.063764	90.393584
3N05	A	2OYQ	B	0.063766	61.400326
3N05	A	2V8D	A	0.063787	29.257478
3N05	A	3SQ2	A	0.063887	95.141999
3N05	A	3TAG	D	0.063938	89.855439
3N05	A	3IAY	A	0.064005	69.864154
3N05	A	3RMB	D	0.064027	85.164547
3N05	A	3RMD	A	0.064082	86.821656
3N05	A	3RMB	A	0.064271	85.363927
3N05	A	4E3S	A	0.064281	91.825922
3N05	A	3KD1	E	0.064311	95.273291
3N05	A	2PFF	D	0.064414	193.620763
3N05	A	3CFP	A	0.064426	96.234090
3N05	A	2PFF	A	0.064455	193.610434
3N05	A	4DTP	A	0.064495	92.838570
3N05	A	2PFF	G	0.064537	193.708544
3N05	A	3TAE	B	0.064544	90.923044
3N05	A	3RWU	A	0.064544	95.320512
3N05	A	3SQ4	A	0.064577	95.989583
3N05	A	3RMC	B	0.064610	82.121861
3N05	A	1Q8I	A	0.064731	46.346521
3N05	A	4DU1	A	0.064870	94.180677
3N05	A	2V8G	A	0.064880	28.548205
3N05	A	3TAB	B	0.064894	91.749659
3N05	A	3TAB	A	0.064903	84.805660
3N05	A	3VNU	A	0.064910	113.088461
3N05	A	3C7N	A	0.064968	56.133769
3N05	A	3SQ0	A	0.064994	94.472218
3N05	A	3CQ8	A	0.065054	91.836812
3N05	A	3AVU	A	0.065060	114.512008
3N05	A	3TAF	D	0.065069	83.444592
3N05	A	3LZI	A	0.065152	94.799789
3N05	A	2OZS	A	0.065213	95.388679
3N05	A	3SPZ	A	0.065233	95.420124
3N05	A	1Q9X	C	0.065298	90.801982
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3N0X	A	3N0X	A	0.000000	0.000000
3N0X	A	3TD9	A	0.198220	22.538855
3N0X	A	4EVQ	A	0.225556	24.207437
3N0X	A	3SG0	A	0.228981	24.899799
3N0X	A	3B34	A	0.234553	78.025637
3N0X	A	4FEG	A	0.239883	41.121770
3N0X	A	3E12	B	0.246691	23.216374
3N0X	A	4A6P	A	0.247011	23.173260
3N0X	A	3GO9	A	0.248619	33.105891
3N0X	A	1O98	A	0.248624	34.842503
3N0X	A	4FEG	B	0.249901	41.000000
3N0X	A	4FFS	A	0.250575	23.345235
3N0X	A	3HWR	A	0.252298	24.020824
3N0X	A	2CEQ	B	0.253108	34.190642
3N0X	A	2GS8	A	0.253452	25.298221
3N0X	A	3QJX	A	0.255264	80.796040
3N0X	A	1O99	A	0.255906	34.394767
3N0X	A	3HN7	A	0.256231	27.531800
3N0X	A	3RBU	A	0.256379	52.144031
3N0X	A	3B2X	A	0.257427	82.170554
3N0X	A	3Q12	C	0.257812	25.980762
3N0X	A	3I4Z	A	0.258829	31.843367
3N0X	A	3TX6	A	0.259540	28.827071
3N0X	A	4FEE	B	0.260516	41.182521
3N0X	A	2J9A	A	0.263771	40.496913
3N0X	A	4FEE	A	0.264092	46.497312
3N0X	A	3ETN	D	0.264180	23.874673
3N0X	A	2I7G	A	0.264419	31.733263
3N0X	A	2VCH	A	0.265095	36.674242
3N0X	A	3PJ0	B	0.265286	27.276363
3N0X	A	4F8J	A	0.266048	29.883106
3N0X	A	3L4I	A	0.266607	28.513155
3N0X	A	3EYA	A	0.266681	36.755952
3N0X	A	4F06	A	0.266746	27.073973
3N0X	A	3IVS	A	0.267011	27.694765
3N0X	A	3HWR	B	0.267591	24.979992
3N0X	A	3G25	D	0.268142	30.854497
3N0X	A	3FJ1	B	0.268191	29.051678
3N0X	A	3U0B	A	0.268221	29.933259
3N0X	A	4AIR	B	0.268231	27.202941
3N0X	A	3KWS	B	0.268272	24.083189
3N0X	A	3Q10	B	0.269250	25.768197
3N0X	A	3G25	C	0.269398	31.288976
3N0X	A	3Q12	B	0.269654	25.238859
3N0X	A	3E12	A	0.270176	24.556058
3N0X	A	3L5L	A	0.270680	28.160256
3N0X	A	2QV5	B	0.271106	24.207437
3N0X	A	3Q12	A	0.271186	26.683328
3N0X	A	3PFE	A	0.271196	35.749126
3N0X	A	3QTA	B	0.271258	24.124676
3N0X	A	3L63	A	0.271335	34.073450
3N0X	A	3G0T	A	0.272181	28.948230
3N0X	A	1Z7A	D	0.272207	24.677925
3N0X	A	3BDF	A	0.272365	26.683328
3N0X	A	3QI7	A	0.272569	26.664583
3N0X	A	2G50	E	0.273249	38.091994
3N0X	A	3SMP	B	0.273517	27.964263
3N0X	A	3K28	C	0.273992	27.037012
3N0X	A	2ZZ5	A	0.274248	24.228083
3N0X	A	2CBU	A	0.274325	34.510868
3N0X	A	3ZWS	A	0.274764	28.774989
3N0X	A	3PEW	A	0.274827	30.822070
3N0X	A	3UWD	A	0.274919	26.664583
3N0X	A	3N16	A	0.275100	28.407745
3N0X	A	2B69	A	0.275431	24.758837
3N0X	A	3JU8	A	0.275449	43.531598
3N0X	A	3ZRR	A	0.275643	30.822070
3N0X	A	3NE8	A	0.276034	26.095977
3N0X	A	3ONE	B	0.276078	39.166312
3N0X	A	3PPL	A	0.276167	34.278273
3N0X	A	4HTL	A	0.276448	25.651511
3N0X	A	2G50	A	0.276593	37.523326
3N0X	A	3N5L	A	0.276653	26.267851
3N0X	A	2HRD	A	0.277042	24.392622
3N0X	A	3B3B	A	0.277231	82.534841
3N0X	A	1QMQ	A	0.277425	35.818989
3N0X	A	1M0T	A	0.277490	32.264532
3N0X	A	2G50	H	0.277623	39.000000
3N0X	A	3FZN	C	0.277742	36.083237
3N0X	A	4AH3	A	0.278125	40.926764
3N0X	A	3AFM	B	0.278197	25.514702
3N0X	A	3I8S	B	0.278198	24.959968
3N0X	A	3FJ1	A	0.278330	30.626786
3N0X	A	4H15	D	0.278773	24.939928
3N0X	A	3M07	A	0.278890	36.523965
3N0X	A	1WUA	A	0.279004	26.608269
3N0X	A	3ZWT	A	0.279006	29.444864
3N0X	A	4EQI	B	0.279059	25.553865
3N0X	A	3OND	A	0.279127	45.727453
3N0X	A	3FWG	A	0.279172	32.787193
3N0X	A	3Q10	A	0.279515	26.627054
3N0X	A	2J7G	A	0.279552	34.727511
3N0X	A	3V7P	A	0.279599	27.982137
3N0X	A	3FZN	D	0.279616	35.156792
3N0X	A	3OS4	B	0.280062	30.282008
3N0X	A	2G50	B	0.280321	39.547440
3N0X	A	2G50	D	0.280326	39.115214
3N0X	A	2BFC	A	0.280605	34.000000
3N0X	A	2VRJ	A	0.280773	34.597688
3N0X	A	2J75	A	0.280858	34.942810
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3N1U	A	3N1U	A	0.000000	0.000000
3N1U	A	2AX3	A	0.222794	36.633318
3N1U	A	1U6K	A	0.223712	25.159491
3N1U	A	4A0O	N	0.226822	52.962251
3N1U	A	1O18	M	0.227921	78.879655
3N1U	A	1O1C	P	0.228008	76.681158
3N1U	A	4A13	C	0.228414	61.253571
3N1U	A	1QV9	A	0.230204	25.903668
3N1U	A	4A0O	C	0.230371	52.792045
3N1U	A	1M8Q	A	0.230485	81.975606
3N1U	A	1M8Q	D	0.230938	80.709355
3N1U	A	1O1B	A	0.231080	82.000000
3N1U	A	1O1F	A	0.231080	82.000000
3N1U	A	1MVW	P	0.231253	79.485848
3N1U	A	1O1E	A	0.232232	82.933708
3N1U	A	4A0V	H	0.232435	51.458721
3N1U	A	1O1D	D	0.232460	80.932070
3N1U	A	1O1E	D	0.232460	80.932070
3N1U	A	1O1C	D	0.232460	80.932070
3N1U	A	1MVW	D	0.232460	80.932070
3N1U	A	1O18	D	0.232460	80.932070
3N1U	A	1O1E	J	0.232624	82.292162
3N1U	A	1O18	P	0.232739	79.573865
3N1U	A	1O1D	J	0.232890	82.267855
3N1U	A	1O1A	J	0.232890	82.267855
3N1U	A	1O1C	J	0.232890	82.267855
3N1U	A	1O1A	A	0.233005	82.921650
3N1U	A	1O1G	A	0.233005	82.921650
3N1U	A	1MVW	A	0.233014	82.413591
3N1U	A	1O19	A	0.233014	82.413591
3N1U	A	1O1D	A	0.233014	82.413591
3N1U	A	1O19	D	0.233049	81.018516
3N1U	A	1MVW	M	0.233130	78.803553
3N1U	A	1O1B	D	0.233256	80.857900
3N1U	A	1O1F	D	0.233256	80.857900
3N1U	A	1O1G	J	0.233299	82.328610
3N1U	A	1O1G	P	0.233495	81.975606
3N1U	A	1O1G	D	0.233496	80.956779
3N1U	A	1O1C	A	0.233674	82.957821
3N1U	A	1O18	A	0.233687	82.449985
3N1U	A	1O1A	G	0.233732	81.755734
3N1U	A	1O1C	G	0.233732	81.755734
3N1U	A	1O1G	G	0.233732	81.755734
3N1U	A	1O18	J	0.233748	82.267855
3N1U	A	1MVW	J	0.233748	82.267855
3N1U	A	1O1A	D	0.234015	80.969130
3N1U	A	1O1E	G	0.234080	81.743501
3N1U	A	1O1A	P	0.234174	80.610173
3N1U	A	1O19	M	0.234558	80.411442
3N1U	A	1M8Q	P	0.234715	80.944425
3N1U	A	1O19	S	0.234814	79.874902
3N1U	A	4A0O	H	0.234995	55.497748
3N1U	A	4A0W	K	0.234995	61.546730
3N1U	A	1QV9	B	0.235093	24.758837
3N1U	A	1U6K	B	0.235093	24.758837
3N1U	A	1O1G	M	0.235173	81.841310
3N1U	A	1O1A	M	0.235205	81.080207
3N1U	A	1MVW	G	0.235218	82.486363
3N1U	A	1O18	G	0.235218	82.486363
3N1U	A	1O1D	G	0.235218	82.486363
3N1U	A	1O19	J	0.235281	82.304313
3N1U	A	1O1D	P	0.235311	81.351091
3N1U	A	1O1F	J	0.235868	82.583291
3N1U	A	1O1B	J	0.235868	82.583291
3N1U	A	1O1E	P	0.235958	81.191133
3N1U	A	1O1D	M	0.236240	81.104870
3N1U	A	1O1B	G	0.236243	81.424812
3N1U	A	1O1F	G	0.236243	81.424812
3N1U	A	2R8Y	L	0.236327	14.764823
3N1U	A	1M8Q	G	0.236342	82.462113
3N1U	A	2MYS	A	0.236378	79.974996
3N1U	A	1O19	G	0.236748	82.522724
3N1U	A	4A0O	A	0.237518	46.882833
3N1U	A	1R8G	B	0.237621	31.000000
3N1U	A	4A0W	A	0.237676	62.000000
3N1U	A	1O1E	M	0.237877	81.154174
3N1U	A	1OXW	A	0.238007	32.093613
3N1U	A	1R8G	A	0.238355	31.000000
3N1U	A	2R8Y	N	0.238375	14.764823
3N1U	A	2R8Z	B	0.239228	14.832397
3N1U	A	1IUQ	A	0.239236	38.587563
3N1U	A	4A0O	D	0.239544	56.142675
3N1U	A	4A0W	O	0.239787	56.929781
3N1U	A	1QV9	C	0.240125	25.670995
3N1U	A	1U6K	C	0.240125	25.670995
3N1U	A	1X42	A	0.240689	18.708287
3N1U	A	4A0O	P	0.240936	58.077534
3N1U	A	2R8Y	I	0.241446	14.899664
3N1U	A	2R8X	L	0.241575	14.966630
3N1U	A	2R8Z	I	0.242138	14.899664
3N1U	A	2R8Y	M	0.242138	14.899664
3N1U	A	4A0O	K	0.242221	56.894639
3N1U	A	1R1D	B	0.242227	21.142375
3N1U	A	1VHD	A	0.242625	36.207734
3N1U	A	3HYC	F	0.242630	14.628739
3N1U	A	3D6K	B	0.242701	33.136083
3N1U	A	1O2D	B	0.243198	33.837849
3N1U	A	2R8Z	O	0.243437	14.866069
3N1U	A	3NRJ	E	0.243467	14.525839
3N1U	A	1EG5	B	0.243573	28.372522
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3N53	A	3N53	A	0.000000	0.000000
3N53	A	2V0N	B	0.098284	80.820789
3N53	A	2WB4	A	0.100382	82.800966
3N53	A	2V0N	A	0.100477	80.181045
3N53	A	2WB4	B	0.101671	81.602696
3N53	A	1W25	A	0.103042	77.498387
3N53	A	2VUH	B	0.103263	17.521415
3N53	A	1W25	B	0.103859	78.319857
3N53	A	2VUI	B	0.104760	17.578396
3N53	A	1NXS	A	0.104843	10.908712
3N53	A	1NXO	A	0.105639	10.862780
3N53	A	1NXT	A	0.108523	9.746794
3N53	A	1Q2V	A	0.109006	106.985980
3N53	A	4D8Q	F	0.109209	109.517122
3N53	A	4D8R	d	0.109668	108.926581
3N53	A	4D8Q	J	0.109710	119.046210
3N53	A	1NXP	A	0.109899	10.583005
3N53	A	1A6D	A	0.110169	103.397292
3N53	A	4D8R	l	0.110177	108.843925
3N53	A	4D8R	n	0.110270	109.526253
3N53	A	4D8Q	B	0.110497	121.020659
3N53	A	4D8Q	L	0.110619	108.972474
3N53	A	1Q2V	C	0.110622	107.972219
3N53	A	1Q3R	A	0.110678	108.092553
3N53	A	3KFB	C	0.110785	102.327904
3N53	A	2A9Q	A	0.110845	9.848858
3N53	A	3KFB	H	0.110909	102.347447
3N53	A	4D8R	j	0.110935	120.987603
3N53	A	1Q2V	B	0.110961	107.972219
3N53	A	1Q3R	B	0.110962	109.863552
3N53	A	3KFB	G	0.111075	102.318131
3N53	A	1Q3S	A	0.111135	108.779594
3N53	A	4D8Q	D	0.111160	109.840794
3N53	A	1Q3S	E	0.111172	109.731490
3N53	A	4D8Q	N	0.111280	108.692226
3N53	A	3KFB	A	0.111429	101.483989
3N53	A	3KFB	E	0.111429	101.483989
3N53	A	4D8Q	E	0.111516	116.691902
3N53	A	3KFB	D	0.111554	101.503695
3N53	A	1A6E	A	0.111672	110.593852
3N53	A	4D8R	b	0.111675	119.949990
3N53	A	1Q3R	C	0.111693	109.818031
3N53	A	3KFB	B	0.111846	101.493842
3N53	A	3KFB	F	0.111971	101.513546
3N53	A	3RUV	A	0.111981	106.357886
3N53	A	4D8Q	P	0.112104	92.298429
3N53	A	3P9E	m	0.112419	105.370774
3N53	A	3P9D	E	0.112419	105.370774
3N53	A	3P9E	e	0.112419	105.370774
3N53	A	3P9D	M	0.112419	105.370774
3N53	A	1Q3S	B	0.112422	108.880669
3N53	A	1Q3S	G	0.112478	108.889853
3N53	A	1Q3S	F	0.112533	108.899036
3N53	A	1Q2V	D	0.112547	109.681357
3N53	A	1Q3S	H	0.112573	107.902734
3N53	A	4D8R	f	0.112575	108.683025
3N53	A	3IZJ	F	0.112800	111.395691
3N53	A	3IZJ	G	0.112800	111.395691
3N53	A	3IZJ	H	0.112800	111.395691
3N53	A	3IZJ	I	0.112800	111.395691
3N53	A	3IZJ	J	0.112800	111.395691
3N53	A	3IZJ	K	0.112800	111.395691
3N53	A	3IZJ	L	0.112800	111.395691
3N53	A	3IZJ	M	0.112800	111.395691
3N53	A	3IZJ	N	0.112800	111.395691
