query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2ZUT	B	2ZUW	B	0.007841	10.723805
2ZUT	B	2ZUV	B	0.007889	10.908712
2ZUT	B	2ZUU	B	0.007958	10.770330
2ZUT	B	2ZUU	C	0.008199	11.357817
2ZUT	B	2ZUT	C	0.008254	11.618950
2ZUT	B	2ZUS	A	0.008269	11.489125
2ZUT	B	2ZUT	A	0.008293	11.704700
2ZUT	B	2ZUS	D	0.008589	11.916375
2ZUT	B	2ZUU	A	0.008963	12.124356
2ZUT	B	2ZUS	C	0.009089	11.618950
2ZUT	B	2ZUS	B	0.009389	11.958261
2ZUT	B	2ZUV	A	0.009397	12.449900
2ZUT	B	2ZUW	D	0.011945	13.928388
2ZUT	B	2EYQ	B	0.055968	103.653268
2ZUT	B	2BTE	A	0.056420	53.207142
2ZUT	B	2BYT	D	0.056967	51.836281
2ZUT	B	2EYQ	A	0.057839	100.214769
2ZUT	B	2BTE	D	0.058111	53.037722
2ZUT	B	2BYT	A	0.058155	52.105662
2ZUT	B	2VSQ	A	0.058179	91.706052
2ZUT	B	4AQ7	D	0.058596	52.981129
2ZUT	B	4GFH	F	0.058602	96.927808
2ZUT	B	2V0G	A	0.058793	50.487622
2ZUT	B	4GFH	A	0.058896	99.624294
2ZUT	B	2UVC	K	0.058963	188.952375
2ZUT	B	2UVC	H	0.059109	188.310913
2ZUT	B	2UVC	L	0.059150	189.174523
2ZUT	B	1H3N	A	0.059239	53.693575
2ZUT	B	2UVC	I	0.059342	188.379935
2ZUT	B	2UVC	J	0.059378	189.290782
2ZUT	B	2UVC	G	0.059465	188.417091
2ZUT	B	2V0G	D	0.059478	49.386233
2ZUT	B	2NYY	A	0.059670	104.479663
2ZUT	B	4ARI	A	0.059703	56.488937
2ZUT	B	1OBC	A	0.059791	54.442630
2ZUT	B	4A0H	A	0.059815	39.749214
2ZUT	B	4AQ7	A	0.060045	54.175640
2ZUT	B	4ARC	A	0.060055	52.554733
2ZUT	B	2NZ9	B	0.060158	103.662915
2ZUT	B	3HMJ	I	0.060338	182.378727
2ZUT	B	2VKZ	I	0.060458	182.340341
2ZUT	B	2VKZ	H	0.060501	182.554102
2ZUT	B	3KOX	B	0.060669	42.602817
2ZUT	B	2UV8	I	0.060761	182.312918
2ZUT	B	3HMJ	H	0.060795	182.658151
2ZUT	B	2UV8	H	0.060801	182.488356
2ZUT	B	4AS1	A	0.060809	55.856960
2ZUT	B	2VZ9	B	0.060815	156.751396
2ZUT	B	3V0C	A	0.060855	103.894177
2ZUT	B	2UVA	L	0.061070	186.196133
2ZUT	B	3OPY	C	0.061105	65.153665
2ZUT	B	2UVA	G	0.061186	185.394175
2ZUT	B	2NZ9	A	0.061203	104.009615
2ZUT	B	3KOX	A	0.061270	42.743421
2ZUT	B	3KOZ	C	0.061272	41.868843
2ZUT	B	3BTA	A	0.061347	103.711137
2ZUT	B	4A0G	D	0.061371	38.820098
2ZUT	B	3HMJ	G	0.061451	182.745725
2ZUT	B	2UVA	J	0.061482	185.475066
2ZUT	B	2UVA	H	0.061488	185.502022
2ZUT	B	2VZ9	A	0.061543	153.329710
2ZUT	B	3OPY	A	0.061550	65.337585
2ZUT	B	2VKZ	G	0.061606	182.745725
2ZUT	B	2UVA	I	0.061611	186.400107
2ZUT	B	3TTS	A	0.061637	32.526912
2ZUT	B	3KOX	D	0.061683	42.906876
2ZUT	B	3KOZ	B	0.061690	42.836900
2ZUT	B	3KOX	C	0.061716	44.643029
2ZUT	B	2VZ8	B	0.061768	140.829684
2ZUT	B	3KX2	A	0.061803	41.785165
2ZUT	B	3KX2	B	0.061831	41.785165
2ZUT	B	2VZ8	A	0.061886	135.066650
2ZUT	B	2UV8	G	0.061892	182.625299
2ZUT	B	3KOW	D	0.062080	45.299007
2ZUT	B	2V0C	A	0.062131	54.249424
2ZUT	B	4A0G	B	0.062173	42.261093
2ZUT	B	3TTS	F	0.062253	33.105891
2ZUT	B	3OPY	E	0.062256	65.414066
2ZUT	B	3AVW	A	0.062272	106.386089
2ZUT	B	3KP1	C	0.062287	42.930176
2ZUT	B	2UVA	K	0.062371	185.706758
2ZUT	B	2GV9	B	0.062410	68.804070
2ZUT	B	2C3O	B	0.062423	90.432295
2ZUT	B	3KOY	B	0.062431	43.046487
2ZUT	B	3V0A	A	0.062565	112.147225
2ZUT	B	3V0B	A	0.062565	112.147225
2ZUT	B	4A0H	B	0.062682	40.149720
2ZUT	B	3KOY	C	0.062714	42.953463
2ZUT	B	3TTS	B	0.062771	32.863353
2ZUT	B	4A0R	A	0.062808	40.718546
2ZUT	B	2NP0	A	0.062815	103.971150
2ZUT	B	3KP1	B	0.062900	43.046487
2ZUT	B	4A0R	B	0.062955	41.121770
2ZUT	B	3KOW	B	0.062960	44.237993
2ZUT	B	3FFZ	B	0.063082	96.046864
2ZUT	C	2ZUT	C	0.000000	0.000000
2ZUT	C	2ZUU	C	0.003428	7.348469
2ZUT	C	2ZUT	A	0.003806	7.745967
2ZUT	C	2ZUW	A	0.004881	8.774964
2ZUT	C	2ZUW	C	0.004973	8.831761
2ZUT	C	2ZUU	A	0.005204	9.055385
2ZUT	C	2ZUT	D	0.005667	9.433981
2ZUT	C	2ZUV	B	0.006541	10.198039
2ZUT	C	2ZUU	D	0.006942	10.440307
2ZUT	C	2ZUW	B	0.007845	11.313708
2ZUT	C	2ZUS	A	0.007977	11.180340
2ZUT	C	2ZUS	D	0.008051	11.269428
2ZUT	C	2ZUT	B	0.008254	11.618950
2ZUT	C	2ZUS	B	0.008917	11.832160
2ZUT	C	2ZUS	C	0.009449	12.247449
2ZUT	C	2ZUU	B	0.009904	12.767145
2ZUT	C	2ZUV	A	0.010005	12.569805
2ZUT	C	2ZUW	D	0.011994	15.652476
2ZUT	C	2EYQ	B	0.055972	101.108852
2ZUT	C	2VSQ	A	0.056158	88.921314
2ZUT	C	3TTS	A	0.057602	31.384710
2ZUT	C	2EYQ	A	0.057685	97.683161
2ZUT	C	3KOZ	C	0.057697	39.774364
2ZUT	C	3KOX	B	0.057718	40.595566
2ZUT	C	3KOZ	B	0.057794	40.620192
2ZUT	C	3KOX	C	0.057920	42.355637
2ZUT	C	3KOY	C	0.058121	40.595566
2ZUT	C	3KOX	A	0.058503	40.792156
2ZUT	C	3TTS	F	0.058587	31.984371
2ZUT	C	3KP1	C	0.058655	40.792156
2ZUT	C	3KOY	B	0.058833	40.914545
2ZUT	C	3KOX	D	0.058934	40.963398
2ZUT	C	4GFH	F	0.059233	94.551573
2ZUT	C	3KOW	D	0.059306	43.231933
2ZUT	C	3TTS	B	0.059351	31.890437
2ZUT	C	3KP1	B	0.059543	40.987803
2ZUT	C	4GFH	A	0.059582	97.241966
2ZUT	C	4A0H	A	0.059612	38.587563
2ZUT	C	4AS1	A	0.059631	53.730811
2ZUT	C	4AQ7	D	0.059773	51.400389
2ZUT	C	3KP1	D	0.059839	41.689327
2ZUT	C	3KOW	A	0.059867	42.272923
2ZUT	C	4A0G	B	0.059985	40.509258
2ZUT	C	2FDC	B	0.060021	34.626579
2ZUT	C	3KP1	A	0.060089	42.402830
2ZUT	C	3KOZ	D	0.060117	41.424630
2ZUT	C	2UVC	L	0.060167	186.563662
2ZUT	C	4A0G	D	0.060179	37.549967
2ZUT	C	3KOY	D	0.060265	42.166337
2ZUT	C	2UVC	K	0.060301	186.381330
2ZUT	C	3KP0	C	0.060304	41.085277
2ZUT	C	1S0F	A	0.060307	101.774260
2ZUT	C	4ARI	A	0.060317	54.699177
2ZUT	C	3KP0	B	0.060368	41.809090
2ZUT	C	4AQ7	A	0.060370	52.402290
2ZUT	C	3KOW	B	0.060522	42.332021
2ZUT	C	2NYY	A	0.060532	102.102889
2ZUT	C	2UVC	H	0.060573	185.757907
2ZUT	C	2UVC	G	0.060713	185.838640
2ZUT	C	2UVC	I	0.060718	185.817114
2ZUT	C	2UVC	J	0.060735	186.724396
2ZUT	C	3TTY	A	0.060819	32.264532
2ZUT	C	3TTS	D	0.060821	32.233523
2ZUT	C	3TTS	E	0.060861	32.233523
2ZUT	C	3KOZ	A	0.060913	41.255303
2ZUT	C	2BYT	D	0.060951	50.872389
2ZUT	C	3KOW	C	0.061039	42.673177
2ZUT	C	2NP0	A	0.061187	101.237345
2ZUT	C	3HMJ	I	0.061268	179.774859
2ZUT	C	3TTS	C	0.061340	32.388269
2ZUT	C	3TTY	E	0.061429	32.449961
2ZUT	C	3TTY	F	0.061498	32.449961
2ZUT	C	3KX2	A	0.061505	40.509258
2ZUT	C	2VKZ	I	0.061507	179.752608
2ZUT	C	1G9D	A	0.061558	103.783428
2ZUT	C	2UV8	I	0.061575	179.696967
2ZUT	C	2VKZ	H	0.061575	179.969442
2ZUT	C	2NZ9	B	0.061589	101.385403
2ZUT	C	3AVW	A	0.061591	103.783428
2ZUT	C	2UV8	H	0.061678	179.880516
2ZUT	C	4ARC	A	0.061684	51.117512
2ZUT	C	3HMJ	H	0.061694	180.052770
2ZUT	C	1H3N	A	0.061736	52.383203
2ZUT	C	1T5L	A	0.061741	39.000000
2ZUT	C	3KP0	D	0.061741	31.559468
2ZUT	C	2BTE	A	0.061821	52.478567
2ZUT	C	3KP0	A	0.061921	31.304952
2ZUT	C	2BTE	D	0.061965	52.019227
2ZUT	C	3V0A	A	0.062042	109.544512
2ZUT	C	3V0B	A	0.062042	109.544512
2ZUT	C	4A0H	B	0.062049	38.948684
2ZUT	C	3V0C	A	0.062096	101.592323
2ZUT	C	3KX2	B	0.062146	40.657103
2ZUT	C	3TTY	D	0.062190	32.634338
2ZUT	C	3HMJ	G	0.062198	180.124957
2ZUT	C	2NZ9	A	0.062256	101.680873
2ZUT	C	1OBC	A	0.062275	53.113087
2ZUT	C	2UVA	L	0.062350	183.635509
2ZUT	C	2BYT	A	0.062378	51.205468
2ZUT	C	4FWT	A	0.062448	106.456564
2ZUT	D	2ZUT	D	0.000000	0.000000
2ZUT	D	2ZUU	D	0.004066	8.000000
2ZUT	D	2ZUT	A	0.005142	9.000000
2ZUT	D	2ZUW	A	0.005328	9.165151
2ZUT	D	2ZUT	B	0.005607	9.695360
2ZUT	D	2ZUT	C	0.005667	9.433981
2ZUT	D	2ZUV	B	0.005861	9.643651
2ZUT	D	2ZUS	D	0.005962	9.695360
2ZUT	D	2ZUW	C	0.006203	9.848858
2ZUT	D	2ZUU	A	0.006288	9.949874
2ZUT	D	2ZUS	A	0.006522	10.099505
2ZUT	D	2ZUU	C	0.006718	10.246951
2ZUT	D	2ZUW	B	0.007308	10.908712
2ZUT	D	2ZUV	A	0.007411	10.816654
2ZUT	D	2ZUS	C	0.007731	11.090537
2ZUT	D	2ZUS	B	0.009015	11.874342
2ZUT	D	2ZUU	B	0.009642	12.569805
2ZUT	D	2ZUW	D	0.011801	15.491933
2ZUT	D	2EYQ	B	0.054896	101.034648
2ZUT	D	2EYQ	A	0.057000	97.667804
2ZUT	D	3KOX	B	0.057370	40.558600
2ZUT	D	3TTS	A	0.058147	31.527766
2ZUT	D	3KOX	C	0.058248	42.485292
2ZUT	D	3KOX	A	0.058360	40.804412
2ZUT	D	3KOZ	C	0.058489	40.012498
2ZUT	D	3KOZ	B	0.058563	40.853396
2ZUT	D	3KP1	C	0.058817	40.877867
2ZUT	D	3KOX	D	0.058892	41.000000
2ZUT	D	3TTS	F	0.058994	32.093613
2ZUT	D	3KOY	C	0.058995	40.853396
2ZUT	D	3KP1	B	0.059402	41.000000
2ZUT	D	2VSQ	A	0.059610	89.587946
2ZUT	D	3KOW	D	0.059626	43.358967
2ZUT	D	3KOY	B	0.059704	41.170378
2ZUT	D	2BTE	A	0.059757	52.105662
2ZUT	D	4AQ7	D	0.059779	51.468437
2ZUT	D	2BYT	D	0.059786	50.685304
2ZUT	D	3KP1	D	0.059790	41.725292
2ZUT	D	3KOW	B	0.059865	42.225585
2ZUT	D	3TTS	B	0.059895	32.031235
2ZUT	D	4A0H	A	0.059930	38.704005
2ZUT	D	4GFH	F	0.059997	94.768138
2ZUT	D	4AS1	A	0.060051	53.888774
2ZUT	D	4GFH	A	0.060057	97.411498
2ZUT	D	3KOY	D	0.060110	42.178193
2ZUT	D	3KP1	A	0.060230	42.485292
2ZUT	D	3KOZ	D	0.060276	41.509035
2ZUT	D	4ARI	A	0.060286	54.763126
2ZUT	D	2BTE	D	0.060439	51.759057
2ZUT	D	4A0G	B	0.060468	40.669399
2ZUT	D	3KP0	C	0.060470	41.170378
2ZUT	D	4AQ7	A	0.060546	52.507142
2ZUT	D	3KOW	A	0.060609	42.497059
2ZUT	D	4ARC	A	0.060883	51.009803
2ZUT	D	3TTS	D	0.061008	32.280025
2ZUT	D	1H3N	A	0.061020	52.297227
2ZUT	D	2BYT	A	0.061123	51.000000
2ZUT	D	3KP0	B	0.061125	42.035699
2ZUT	D	3TTS	C	0.061166	32.341923
2ZUT	D	3TTY	F	0.061203	32.372828
2ZUT	D	2FDC	B	0.061243	34.957117
2ZUT	D	2NYY	A	0.061274	102.313244
2ZUT	D	1OBC	A	0.061288	52.971691
2ZUT	D	3TTS	E	0.061290	32.341923
2ZUT	D	2V0G	A	0.061328	49.365980
2ZUT	D	4A0G	D	0.061383	37.881394
2ZUT	D	3KOZ	A	0.061385	41.412558
2ZUT	D	3TTY	A	0.061485	32.434549
2ZUT	D	2NZ9	B	0.061526	101.469207
2ZUT	D	3KP0	A	0.061678	31.224990
2ZUT	D	3KOW	C	0.061679	42.871902
2ZUT	D	3OPY	C	0.061694	63.253458
2ZUT	D	2V0G	D	0.061710	48.259714
2ZUT	D	3OPY	A	0.061824	63.379808
2ZUT	D	4A0H	B	0.061848	38.935845
2ZUT	D	3TTY	E	0.062095	32.619013
2ZUT	D	3V0C	A	0.062284	101.715289
2ZUT	D	3KP0	D	0.062355	31.701735
2ZUT	D	3TTY	D	0.062377	32.680269
2ZUT	D	2NZ9	A	0.062381	101.793909
2ZUT	D	2UVC	K	0.062509	186.764558
2ZUT	D	3TTY	C	0.062554	32.771939
2ZUT	D	1S0F	A	0.062617	102.230133
2ZUT	D	3V0A	A	0.062645	109.731490
2ZUT	D	3V0B	A	0.062645	109.731490
2ZUT	D	2UVC	L	0.062668	186.983957
2ZUT	D	3KX2	A	0.062719	40.841156
2ZUT	D	3OPY	E	0.062819	63.521650
2ZUT	D	2UVC	H	0.062832	186.147791
2ZUT	D	3BTA	A	0.062903	101.557865
2ZUT	D	3TTY	B	0.062972	32.557641
2ZUT	D	1T5L	A	0.063011	39.344631
2ZUT	D	2UVC	I	0.063020	186.212244
2ZUT	D	2UVC	G	0.063056	186.239094
2ZUT	D	2C3O	B	0.063060	88.238314
2ZUT	D	3HMJ	I	0.063091	180.111077
2ZUT	D	2VZ9	B	0.063098	154.483009
2ZUT	D	2UVC	J	0.063109	187.128298
2ZUT	D	3KX2	B	0.063155	40.938979
2ZUT	D	2VKZ	I	0.063331	180.088867
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
4EA4	A	4EA4	A	0.000000	0.000000
4EA4	A	4E9G	A	0.010097	3.605551
4EA4	A	4E9H	A	0.015545	4.690416
4EA4	A	4E9F	A	0.018730	4.795832
4EA4	A	4EA5	A	0.021437	5.385165
4EA4	A	4DK9	A	0.022525	5.196152
4EA4	A	4EW0	A	0.026622	6.244998
4EA4	A	4EVV	A	0.026916	6.000000
4EA4	A	3IHO	A	0.027803	6.082763
4EA4	A	1NGN	A	0.028659	6.082763
4EA4	A	4E9E	A	0.029301	5.916080
4EA4	A	4EW4	A	0.033852	6.403124
4EA4	A	3N5N	Y	0.077891	31.953091
4EA4	A	3N5N	X	0.078096	33.316662
4EA4	A	1ORN	A	0.079768	18.627936
4EA4	A	1P59	A	0.081501	17.804494
4EA4	A	4EVH	A	0.082226	47.613023
4EA4	A	1KQJ	A	0.082419	21.494185
4EA4	A	1KG7	A	0.082555	20.856654
4EA4	A	1KG4	A	0.083584	20.904545
4EA4	A	2ABK	A	0.083646	17.146428
4EA4	A	1KG2	A	0.083753	21.000000
4EA4	A	1ORP	A	0.084589	19.390719
4EA4	A	3P3Q	A	0.084927	30.577770
4EA4	A	1XG7	B	0.085100	36.000000
4EA4	A	2IIC	B	0.085111	42.626283
4EA4	A	1MUD	A	0.085766	21.213203
4EA4	A	2IIC	A	0.085860	42.836900
4EA4	A	1KG5	A	0.086585	20.396078
4EA4	A	2IIC	C	0.087083	42.696604
4EA4	A	1MUN	A	0.087137	21.330729
4EA4	A	3LJV	A	0.087238	25.865034
4EA4	A	2IIC	D	0.087375	42.860238
4EA4	A	1MUY	A	0.087957	21.400935
4EA4	A	4B4T	N	0.088591	183.308483
4EA4	A	1WEF	A	0.089027	19.646883
4EA4	A	2CSD	A	0.089369	69.548544
4EA4	A	1XG7	A	0.089634	35.693137
4EA4	A	3O4Z	C	0.089869	119.762265
4EA4	A	3IKO	H	0.089985	67.860150
4EA4	A	3O4Z	D	0.090073	119.753914
4EA4	A	3O4Z	A	0.090344	119.712155
4EA4	A	3OPB	A	0.090362	158.902486
4EA4	A	3O4Z	B	0.090395	118.899117
4EA4	A	2CSB	B	0.090653	67.764297
4EA4	A	3IKO	E	0.090755	67.096945
4EA4	A	4EVF	A	0.090772	46.162756
4EA4	A	2CSD	B	0.090958	71.617037
4EA4	A	1KG6	A	0.091107	20.099751
4EA4	A	3IKO	B	0.091516	73.600272
4EA4	A	1MHZ	G	0.091617	26.000000
4EA4	A	1MHY	G	0.092181	25.922963
4EA4	A	3OPB	B	0.092282	163.829179
4EA4	A	3NOW	A	0.092885	182.693733
4EA4	A	3GQ2	A	0.093036	115.624392
4EA4	A	3TAD	A	0.093209	34.322005
4EA4	A	1DK5	B	0.093335	47.738873
4EA4	A	3GAE	B	0.093426	39.962482
4EA4	A	3TAD	B	0.093591	33.436507
4EA4	A	1MMO	H	0.093782	26.702060
4EA4	A	2Q4C	A	0.094043	47.275787
4EA4	A	1XM9	A	0.094251	79.718254
4EA4	A	1FZI	E	0.094260	26.702060
4EA4	A	1MTY	G	0.094260	26.702060
4EA4	A	1XVB	E	0.094373	26.627054
4EA4	A	3NR1	B	0.094389	28.124722
4EA4	A	3NQW	B	0.094397	25.865034
4EA4	A	1FZ0	E	0.094411	26.758176
4EA4	A	3GRL	A	0.094514	123.782067
4EA4	A	1XU3	E	0.094680	26.739484
4EA4	A	3TAC	B	0.094867	39.484174
4EA4	A	1XVC	E	0.095075	27.586228
4EA4	A	1XVG	E	0.095216	26.702060
4EA4	A	1MTY	H	0.095274	26.664583
4EA4	A	1FZ1	E	0.095274	26.664583
4EA4	A	1FZI	F	0.095274	26.664583
4EA4	A	1XVF	E	0.095479	27.622455
4EA4	A	1FZ8	E	0.095484	26.683328
4EA4	A	1FZ9	F	0.095518	26.814175
4EA4	A	1FZ6	E	0.095552	27.586228
4EA4	A	2G77	A	0.095582	66.437941
4EA4	A	2W3C	A	0.095666	111.319360
4EA4	A	2Q4C	B	0.095673	45.607017
4EA4	A	1XMF	E	0.095695	26.702060
4EA4	A	1FZ2	F	0.095807	27.694765
4EA4	A	3PST	A	0.095808	48.682646
4EA4	A	1XVE	F	0.095882	27.658633
4EA4	A	1YCN	A	0.095947	47.571000
4EA4	A	1FZH	F	0.096008	27.712813
4EA4	A	1FZ3	E	0.096057	26.776856
4EA4	A	1XU5	E	0.096175	27.513633
4EA4	A	1PWU	A	0.096193	113.938580
4EA4	A	1FZ8	F	0.096209	27.730849
4EA4	A	1PU6	B	0.096239	20.371549
4EA4	A	1XMH	E	0.096266	26.795522
4EA4	A	1FZ2	E	0.096266	26.795522
4EA4	A	1FYZ	E	0.096266	26.795522
4EA4	A	1YVP	B	0.096332	68.403216
4EA4	A	1YCN	B	0.096333	46.711883
4EA4	A	2AXU	L	0.096369	56.709788
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2V63	A	2V63	A	0.000000	0.000000
2V63	A	2V63	H	0.000794	2.449490
2V63	A	2V63	D	0.001059	2.828427
2V63	A	2V63	E	0.001324	3.162278
2V63	A	2V63	C	0.001589	3.464102
2V63	A	2V63	G	0.001853	3.741657
2V63	A	2V63	F	0.001853	3.741657
2V63	A	2V63	B	0.002119	4.000000
2V63	A	2VDH	G	0.002192	4.123106
2V63	A	2VDH	A	0.002253	4.123106
2V63	A	2V67	H	0.002381	4.242641
2V63	A	2V67	C	0.002714	4.582576
2V63	A	2VDH	F	0.002781	4.582576
2V63	A	1UWA	R	0.002784	4.582576
2V63	A	2V67	A	0.002847	4.690416
2V63	A	2V67	B	0.002962	4.795832
2V63	A	1UZD	A	0.002966	4.795832
2V63	A	2V67	F	0.003045	4.795832
2V63	A	2VDH	D	0.003045	4.795832
2V63	A	2VDH	E	0.003308	5.000000
2V63	A	1UWA	B	0.003311	5.000000
2V63	A	1UZD	R	0.003314	5.000000
2V63	A	2V67	D	0.003531	5.196152
2V63	A	1UWA	O	0.003571	5.196152
2V63	A	2VDH	H	0.003576	5.196152
2V63	A	1UWA	V	0.003579	5.196152
2V63	A	2V68	A	0.003656	5.291503
2V63	A	2VDI	G	0.003708	5.291503
2V63	A	2VDH	C	0.003837	5.385165
2V63	A	1UWA	E	0.003840	5.385165
2V63	A	2V68	E	0.003909	5.477226
2V63	A	1IR2	G	0.003977	5.477226
2V63	A	1UZD	V	0.003977	5.477226
2V63	A	2V67	E	0.004035	5.567764
2V63	A	1UZD	B	0.004039	5.567764
2V63	A	1UZD	K	0.004108	5.567764
2V63	A	2VDI	A	0.004108	5.567764
2V63	A	2VDI	H	0.004109	5.567764
2V63	A	1UWA	A	0.004109	5.567764
2V63	A	2V67	G	0.004110	5.567764
2V63	A	2VDH	B	0.004190	5.656854
2V63	A	2V68	G	0.004209	5.830952
2V63	A	1UZD	E	0.004298	5.744563
2V63	A	2V68	B	0.004317	5.744563
2V63	A	2V68	F	0.004329	5.744563
2V63	A	2V68	H	0.004467	5.830952
2V63	A	2VDI	B	0.004502	5.830952
2V63	A	1IR2	T	0.004508	5.830952
2V63	A	1UZD	O	0.004638	5.916080
2V63	A	2VDI	E	0.004640	5.916080
2V63	A	1UWA	K	0.004640	5.916080
2V63	A	1UZH	A	0.004642	5.916080
2V63	A	1UW9	V	0.004719	6.000000
2V63	A	1IR2	C	0.004775	6.000000
2V63	A	1UZD	H	0.004849	6.082763
2V63	A	1IR2	D	0.004863	6.082763
2V63	A	2V68	D	0.004880	6.082763
2V63	A	1UZH	E	0.004897	6.082763
2V63	A	1UWA	H	0.004904	6.082763
2V63	A	1UZH	B	0.004904	6.082763
2V63	A	2VDI	C	0.004908	6.082763
2V63	A	2VDI	F	0.004908	6.082763
2V63	A	2V6A	D	0.004993	6.164414
2V63	A	1IR2	X	0.005035	6.164414
2V63	A	1UW9	A	0.005124	6.244998
2V63	A	1UW9	E	0.005124	6.244998
2V63	A	2VDI	D	0.005173	6.244998
2V63	A	1UZH	K	0.005428	6.403124
2V63	A	1UZH	V	0.005431	6.403124
2V63	A	1IR2	Y	0.005437	6.403124
2V63	A	1UZH	R	0.005438	6.403124
2V63	A	1UW9	R	0.005662	6.557439
2V63	A	1UW9	B	0.005667	6.557439
2V63	A	1UZH	H	0.005698	6.557439
2V63	A	1UZH	O	0.005700	6.557439
2V63	A	1IR2	E	0.005705	6.557439
2V63	A	1UW9	K	0.005940	6.708204
2V63	A	2V6A	F	0.005942	6.708204
2V63	A	2V6A	B	0.005950	6.708204
2V63	A	2V6A	E	0.005954	6.708204
2V63	A	1GK8	E	0.006026	6.855655
2V63	A	1IR2	W	0.006058	6.782330
2V63	A	1IR2	Z	0.006095	6.782330
2V63	A	2V68	C	0.006204	6.855655
2V63	A	1GK8	C	0.006224	6.855655
2V63	A	1IR2	B	0.006229	6.855655
2V63	A	2V69	A	0.006236	6.855655
2V63	A	2V69	C	0.006240	6.855655
2V63	A	1IR2	H	0.006359	6.928203
2V63	A	1UW9	O	0.006468	7.000000
2V63	A	1UW9	H	0.006475	7.000000
2V63	A	1IR2	F	0.006475	7.000000
2V63	A	1IR2	V	0.006487	7.000000
2V63	A	2V69	F	0.006724	7.141428
2V63	A	2V6A	C	0.006739	7.141428
2V63	A	1IR2	U	0.006754	7.141428
2V63	A	1IR2	S	0.006757	7.141428
2V63	A	2V6A	G	0.006771	7.141428
2V63	A	1GK8	G	0.006837	7.280110
2V63	A	2V69	H	0.006899	7.211103
2V63	B	2V63	B	0.000000	0.000000
2V63	B	2VDH	A	0.001724	3.605551
2V63	B	2V63	H	0.001854	3.741657
2V63	B	2V63	C	0.001855	3.741657
2V63	B	2V63	D	0.001855	3.741657
2V63	B	2V63	A	0.002119	4.000000
2V63	B	2V63	E	0.002119	4.000000
2V63	B	2VDH	G	0.002200	4.123106
2V63	B	2V63	G	0.002383	4.242641
2V63	B	2VDH	C	0.002515	4.358899
2V63	B	2V67	F	0.002517	4.358899
2V63	B	2VDH	D	0.002517	4.358899
2V63	B	1UWA	B	0.002518	4.358899
2V63	B	1UWA	R	0.002521	4.358899
2V63	B	2V67	H	0.002647	4.472136
2V63	B	2V63	F	0.002649	4.472136
2V63	B	2V67	B	0.002703	4.582576
2V63	B	2VDH	E	0.002780	4.582576
2V63	B	2V67	G	0.002786	4.582576
2V63	B	1UZD	R	0.002786	4.582576
2V63	B	2V67	A	0.002856	4.690416
2V63	B	2V67	E	0.002969	4.795832
2V63	B	2V67	C	0.002992	4.795832
2V63	B	1UWA	O	0.003042	4.795832
2V63	B	2VDH	F	0.003048	4.795832
2V63	B	1UWA	E	0.003048	4.795832
2V63	B	1UZD	A	0.003245	5.000000
2V63	B	2V67	D	0.003272	5.000000
2V63	B	1UZH	E	0.003311	5.000000
2V63	B	2VDH	H	0.003313	5.000000
2V63	B	2VDI	A	0.003315	5.000000
2V63	B	2VDI	H	0.003316	5.000000
2V63	B	1UWA	A	0.003316	5.000000
2V63	B	1UWA	V	0.003316	5.000000
2V63	B	2V68	E	0.003381	5.099020
2V63	B	2V68	A	0.003396	5.099020
2V63	B	2VDI	G	0.003446	5.099020
2V63	B	2V68	B	0.003520	5.196152
2V63	B	1UZH	K	0.003577	5.196152
2V63	B	1UZH	V	0.003579	5.196152
2V63	B	2VDI	E	0.003582	5.196152
2V63	B	1UZH	A	0.003584	5.196152
2V63	B	2VDH	B	0.003662	5.291503
2V63	B	2V68	H	0.003671	5.291503
2V63	B	2VDI	B	0.003710	5.291503
2V63	B	1IR2	G	0.003715	5.291503
2V63	B	1UW9	A	0.003789	5.385165
2V63	B	1UW9	E	0.003789	5.385165
2V63	B	2V68	F	0.003801	5.385165
2V63	B	2V68	D	0.003816	5.385165
2V63	B	1UWA	H	0.003846	5.385165
2V63	B	1UZH	B	0.003846	5.385165
2V63	B	1UZH	O	0.003846	5.385165
2V63	B	1UZH	R	0.003849	5.385165
2V63	B	2VDI	C	0.003849	5.385165
2V63	B	2VDI	F	0.003849	5.385165
2V63	B	1UW9	V	0.003922	5.477226
2V63	B	2V68	G	0.003954	5.656854
2V63	B	1GK8	C	0.004108	5.567764
2V63	B	1UZH	H	0.004111	5.567764
2V63	B	1UZD	K	0.004111	5.567764
2V63	B	1UZD	O	0.004111	5.567764
2V63	B	2VDI	D	0.004114	5.567764
2V63	B	1UZD	V	0.004245	5.656854
2V63	B	1UW9	R	0.004327	5.744563
2V63	B	1UW9	B	0.004333	5.744563
2V63	B	1UW9	K	0.004338	5.744563
2V63	B	1GK8	E	0.004411	5.916080
2V63	B	2V6A	D	0.004466	5.830952
2V63	B	1UZD	E	0.004578	5.916080
2V63	B	1UZD	B	0.004588	5.916080
2V63	B	1UZD	H	0.004591	5.916080
2V63	B	1UW9	O	0.004597	5.916080
2V63	B	1UW9	H	0.004605	5.916080
2V63	B	2V6A	F	0.004610	5.916080
